Substance,Source,Specific_Measure,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,30 to 39 years,Female,Number,509
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,30 to 39 years,Male,Number,892
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,40 to 49 years,Female,Number,281
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,40 to 49 years,Male,Number,599
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,50 to 59 years,Female,Number,154
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,50 to 59 years,Male,Number,296
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,60 years or more,Female,Number,158
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2024,60 years or more,Male,Number,228
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,0 to 19 years,Female,Number,225
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,0 to 19 years,Male,Number,154
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,20 to 29 years,Female,Number,748
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,20 to 29 years,Male,Number,1056
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,30 to 39 years,Female,Number,722
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,30 to 39 years,Male,Number,1447
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,40 to 49 years,Female,Number,401
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,40 to 49 years,Male,Number,929
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,50 to 59 years,Female,Number,234
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,50 to 59 years,Male,Number,446
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,60 years or more,Female,Number,153
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2023,60 years or more,Male,Number,277
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,0 to 19 years,Female,Number,205
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,0 to 19 years,Male,Number,121
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,20 to 29 years,Female,Number,538
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,20 to 29 years,Male,Number,837
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,30 to 39 years,Female,Number,579
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,30 to 39 years,Male,Number,1098
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,40 to 49 years,Female,Number,336
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,40 to 49 years,Male,Number,731
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,50 to 59 years,Female,Number,158
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,50 to 59 years,Male,Number,403
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,60 years or more,Female,Number,128
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2022,60 years or more,Male,Number,216
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,0 to 19 years,Female,Number,200
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,0 to 19 years,Male,Number,112
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,20 to 29 years,Female,Number,656
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,20 to 29 years,Male,Number,1229
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,30 to 39 years,Female,Number,717
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,30 to 39 years,Male,Number,1688
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,40 to 49 years,Female,Number,404
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,40 to 49 years,Male,Number,988
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,50 to 59 years,Female,Number,183
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,50 to 59 years,Male,Number,546
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,60 years or more,Female,Number,130
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2021,60 years or more,Male,Number,225
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,0 to 19 years,Female,Number,139
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,0 to 19 years,Male,Number,107
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,20 to 29 years,Female,Number,489
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,20 to 29 years,Male,Number,781
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,30 to 39 years,Female,Number,459
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,30 to 39 years,Male,Number,869
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,40 to 49 years,Female,Number,267
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,40 to 49 years,Male,Number,503
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,50 to 59 years,Female,Number,158
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,50 to 59 years,Male,Number,345
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,60 years or more,Female,Number,125
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2020,60 years or more,Male,Number,171
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,0 to 19 years,Female,Number,124
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,0 to 19 years,Male,Number,83
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,20 to 29 years,Female,Number,415
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,20 to 29 years,Male,Number,593
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,30 to 39 years,Female,Number,382
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,30 to 39 years,Male,Number,698
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,40 to 49 years,Female,Number,205
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,40 to 49 years,Male,Number,369
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,50 to 59 years,Female,Number,137
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,50 to 59 years,Male,Number,233
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,60 years or more,Female,Number,119
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2019,60 years or more,Male,Number,155
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,0 to 19 years,Female,Number,185
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,0 to 19 years,Male,Number,95
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,20 to 29 years,Female,Number,631
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,20 to 29 years,Male,Number,1060
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,30 to 39 years,Female,Number,384
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,30 to 39 years,Male,Number,997
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,40 to 49 years,Female,Number,255
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,40 to 49 years,Male,Number,520
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,50 to 59 years,Female,Number,176
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,50 to 59 years,Male,Number,291
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,60 years or more,Female,Number,154
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2018,60 years or more,Male,Number,142
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,0 to 19 years,Female,Number,166
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,0 to 19 years,Male,Number,94
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,20 to 29 years,Female,Number,552
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,20 to 29 years,Male,Number,1013
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,30 to 39 years,Female,Number,405
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,30 to 39 years,Male,Number,917
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,40 to 49 years,Female,Number,226
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,40 to 49 years,Male,Number,428
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,50 to 59 years,Female,Number,184
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,50 to 59 years,Male,Number,276
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,60 years or more,Female,Number,127
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2017,60 years or more,Male,Number,121
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,0 to 19 years,Female,Number,124
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,0 to 19 years,Male,Number,101
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,20 to 29 years,Female,Number,435
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,20 to 29 years,Male,Number,744
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,30 to 39 years,Female,Number,287
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,30 to 39 years,Male,Number,610
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,40 to 49 years,Female,Number,247
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,40 to 49 years,Male,Number,346
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,50 to 59 years,Female,Number,166
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,50 to 59 years,Male,Number,214
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,60 years or more,Female,Number,181
Opioids,Emergency Department (ED) Visits,Sex and age group,Alberta,48,By year,2016,60 years or more,Male,Number,140
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,0 to 19 years,Female,Number,61
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,0 to 19 years,Male,Number,33
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,20 to 29 years,Female,Number,298
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,20 to 29 years,Male,Number,245
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,30 to 39 years,Female,Number,258
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,30 to 39 years,Male,Number,379
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,40 to 49 years,Female,Number,151
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,40 to 49 years,Male,Number,275
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,50 to 59 years,Female,Number,42
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,50 to 59 years,Male,Number,111
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,60 years or more,Female,Number,58
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2025,60 years or more,Male,Number,63
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,0 to 19 years,Female,Number,43
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,0 to 19 years,Male,Number,23
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,20 to 29 years,Female,Number,237
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,20 to 29 years,Male,Number,213
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,30 to 39 years,Female,Number,226
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,30 to 39 years,Male,Number,294
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,40 to 49 years,Female,Number,107
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,40 to 49 years,Male,Number,168
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,50 to 59 years,Female,Number,47
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,50 to 59 years,Male,Number,73
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,60 years or more,Female,Number,44
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2024,60 years or more,Male,Number,66
Opioids,Emergency Department (ED) Visits,Sex and age group,Saskatchewan,47,By year,2023,0 to 19 years,Female,Number,54
